epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4_0:i,GNDI4_0:j,GNDI4_0:k,GNDI4_0:l,GNDI4_0:alpha1,GNDI4_0:alpha2,GNDI4_0:alpha3
50                  ,0.23864             ,0.2501              ,0.119               ,0.11772             ,302                 ,3053                ,1520                ,2016                ,0.91927             ,0.67952             ,0.99144             
100                 ,0.36829             ,0.38655             ,0.1084              ,0.10647             ,320                 ,3066                ,1496                ,2020                ,0.86602             ,0.66639             ,0.96242             
150                 ,0.48521             ,0.50594             ,0.09785             ,0.09555             ,339                 ,3071                ,1474                ,2021                ,0.80336             ,0.59647             ,0.91606             
200                 ,0.59011             ,0.60593             ,0.08732             ,0.08534             ,355                 ,3070                ,1443                ,2020                ,0.74038             ,0.50774             ,0.85609             
250                 ,0.65147             ,0.65728             ,0.08052             ,0.07958             ,365                 ,3069                ,1409                ,2020                ,0.69799             ,0.42409             ,0.80797             
300                 ,0.6802              ,0.67749             ,0.07713             ,0.0772              ,369                 ,3068                ,1372                ,2020                ,0.67584             ,0.36232             ,0.78083             
350                 ,0.69588             ,0.68767             ,0.07521             ,0.07597             ,371                 ,3066                ,1332                ,2020                ,0.66476             ,0.31959             ,0.77023             
400                 ,0.7057              ,0.69446             ,0.07399             ,0.07514             ,373                 ,3065                ,1291                ,2020                ,0.65734             ,0.28944             ,0.76584             
450                 ,0.71327             ,0.70072             ,0.07303             ,0.07437             ,376                 ,3062                ,1251                ,2020                ,0.65188             ,0.27013             ,0.76595             
500                 ,0.71995             ,0.70701             ,0.07217             ,0.07358             ,379                 ,3060                ,1211                ,2017                ,0.64803             ,0.25766             ,0.76919             
550                 ,0.7264              ,0.71368             ,0.07134             ,0.07274             ,381                 ,3057                ,1173                ,2005                ,0.64387             ,0.24618             ,0.77179             
600                 ,0.73431             ,0.7225              ,0.0703              ,0.07161             ,384                 ,3057                ,1135                ,1967                ,0.63944             ,0.23349             ,0.77441             
650                 ,0.74161             ,0.73082             ,0.06933             ,0.07053             ,386                 ,3053                ,1105                ,1923                ,0.63409             ,0.22129             ,0.77546             
700                 ,0.74548             ,0.73508             ,0.06881             ,0.06997             ,388                 ,3051                ,1082                ,1904                ,0.62713             ,0.21131             ,0.77198             
750                 ,0.74746             ,0.73718             ,0.06854             ,0.06969             ,388                 ,3050                ,1064                ,1895                ,0.62039             ,0.2041              ,0.76815             
800                 ,0.74878             ,0.73846             ,0.06836             ,0.06952             ,388                 ,3048                ,1047                ,1888                ,0.61382             ,0.19753             ,0.7645              
850                 ,0.74964             ,0.73929             ,0.06824             ,0.06941             ,389                 ,3048                ,1034                ,1887                ,0.60704             ,0.1909              ,0.75986             
900                 ,0.75024             ,0.73983             ,0.06816             ,0.06934             ,389                 ,3048                ,1024                ,1887                ,0.60008             ,0.1855              ,0.75466             
950                 ,0.75077             ,0.7402              ,0.06809             ,0.06929             ,389                 ,3048                ,1016                ,1887                ,0.59335             ,0.18009             ,0.7503              
1000                ,0.75121             ,0.74049             ,0.06803             ,0.06925             ,390                 ,3048                ,1009                ,1887                ,0.58626             ,0.17523             ,0.74486             
1050                ,0.75158             ,0.74078             ,0.06798             ,0.06921             ,391                 ,3048                ,1005                ,1887                ,0.57884             ,0.17018             ,0.73841             
1100                ,0.75196             ,0.74119             ,0.06792             ,0.06916             ,391                 ,3048                ,1001                ,1886                ,0.57152             ,0.16653             ,0.73229             
1150                ,0.75225             ,0.74125             ,0.06788             ,0.06915             ,391                 ,3048                ,1002                ,1886                ,0.56389             ,0.1634              ,0.72549             
1200                ,0.75253             ,0.74131             ,0.06785             ,0.06914             ,391                 ,3048                ,1002                ,1886                ,0.55592             ,0.16069             ,0.71786             
1250                ,0.75279             ,0.7414              ,0.06781             ,0.06913             ,391                 ,3048                ,1002                ,1886                ,0.54781             ,0.15802             ,0.71013             
1300                ,0.75303             ,0.74148             ,0.06778             ,0.06912             ,391                 ,3048                ,1002                ,1886                ,0.53961             ,0.15541             ,0.70226             
1350                ,0.7533              ,0.74158             ,0.06774             ,0.06911             ,391                 ,3048                ,1002                ,1886                ,0.53124             ,0.15245             ,0.69414             
1400                ,0.75369             ,0.74171             ,0.06769             ,0.06909             ,391                 ,3048                ,1002                ,1886                ,0.5227              ,0.14934             ,0.68581             
1450                ,0.75506             ,0.74231             ,0.0675              ,0.06901             ,391                 ,3048                ,1002                ,1886                ,0.51417             ,0.1462              ,0.67787             
1500                ,0.75625             ,0.74269             ,0.06733             ,0.06896             ,391                 ,3048                ,1002                ,1886                ,0.50575             ,0.14497             ,0.67044             
1550                ,0.75673             ,0.74272             ,0.06727             ,0.06895             ,391                 ,3048                ,1002                ,1886                ,0.49705             ,0.14332             ,0.66212             
1600                ,0.75707             ,0.74277             ,0.06722             ,0.06895             ,391                 ,3048                ,1002                ,1886                ,0.48805             ,0.14002             ,0.65312             
1650                ,0.75738             ,0.74269             ,0.06718             ,0.06896             ,391                 ,3048                ,1002                ,1886                ,0.47889             ,0.13562             ,0.64418             
1700                ,0.75763             ,0.74272             ,0.06714             ,0.06895             ,391                 ,3048                ,1002                ,1886                ,0.46957             ,0.13042             ,0.63495             
1750                ,0.75795             ,0.7426              ,0.0671              ,0.06897             ,391                 ,3048                ,1002                ,1886                ,0.46007             ,0.12315             ,0.62508             
1800                ,0.75828             ,0.7428              ,0.06705             ,0.06894             ,391                 ,3048                ,1002                ,1886                ,0.45059             ,0.11587             ,0.61578             
1850                ,0.75858             ,0.74286             ,0.06701             ,0.06893             ,391                 ,3048                ,1002                ,1886                ,0.44106             ,0.10858             ,0.60664             
1900                ,0.75884             ,0.74297             ,0.06697             ,0.06892             ,391                 ,3048                ,1002                ,1886                ,0.4315              ,0.10121             ,0.59751             
1950                ,0.75914             ,0.74293             ,0.06693             ,0.06892             ,391                 ,3048                ,1002                ,1886                ,0.42196             ,0.09392             ,0.5888              
2000                ,0.75939             ,0.74308             ,0.0669              ,0.0689              ,391                 ,3048                ,1002                ,1886                ,0.41242             ,0.0874              ,0.58042             
2050                ,0.7596              ,0.74344             ,0.06687             ,0.06886             ,391                 ,3048                ,1002                ,1886                ,0.40291             ,0.08081             ,0.57249             
2100                ,0.75981             ,0.74372             ,0.06684             ,0.06882             ,391                 ,3048                ,1002                ,1886                ,0.39339             ,0.07403             ,0.56479             
2150                ,0.76006             ,0.74387             ,0.06681             ,0.0688              ,391                 ,3048                ,1002                ,1886                ,0.3839              ,0.0671              ,0.55732             
2200                ,0.76025             ,0.74386             ,0.06678             ,0.0688              ,391                 ,3048                ,1002                ,1886                ,0.37449             ,0.06028             ,0.55045             
2250                ,0.76047             ,0.74413             ,0.06675             ,0.06876             ,391                 ,3048                ,1002                ,1886                ,0.36509             ,0.05238             ,0.54343             
2300                ,0.76074             ,0.7442              ,0.06671             ,0.06875             ,391                 ,3048                ,1002                ,1886                ,0.3558              ,0.04405             ,0.53752             
2350                ,0.76091             ,0.74433             ,0.06669             ,0.06874             ,391                 ,3048                ,1002                ,1886                ,0.3466              ,0.03688             ,0.53242             
2400                ,0.76109             ,0.74446             ,0.06666             ,0.06872             ,391                 ,3048                ,1002                ,1886                ,0.33748             ,0.03083             ,0.52746             
2450                ,0.76127             ,0.74449             ,0.06664             ,0.06871             ,391                 ,3048                ,1002                ,1886                ,0.32845             ,0.02536             ,0.52325             
2500                ,0.76139             ,0.74448             ,0.06662             ,0.06872             ,391                 ,3048                ,1002                ,1887                ,0.3195              ,0.02047             ,0.51939             
2550                ,0.76156             ,0.74457             ,0.0666              ,0.0687              ,391                 ,3048                ,1002                ,1886                ,0.31063             ,0.01633             ,0.51609             
2600                ,0.76158             ,0.74439             ,0.06659             ,0.06873             ,391                 ,3048                ,1002                ,1886                ,0.30184             ,0.01244             ,0.513               
2650                ,0.7618              ,0.74469             ,0.06656             ,0.06869             ,391                 ,3048                ,1002                ,1886                ,0.29314             ,0.00903             ,0.51008             
2700                ,0.76191             ,0.74466             ,0.06655             ,0.06869             ,391                 ,3048                ,1002                ,1886                ,0.28452             ,0.00585             ,0.50773             
2750                ,0.762               ,0.74468             ,0.06654             ,0.06869             ,391                 ,3048                ,1002                ,1886                ,0.276               ,0.0029              ,0.50536             
2800                ,0.76213             ,0.74483             ,0.06652             ,0.06867             ,391                 ,3048                ,1002                ,1886                ,0.26757             ,0.00166             ,0.5036              
2850                ,0.76224             ,0.74491             ,0.0665              ,0.06866             ,391                 ,3048                ,1002                ,1886                ,0.25922             ,0.00132             ,0.50233             
2900                ,0.76228             ,0.74484             ,0.0665              ,0.06867             ,391                 ,3048                ,1002                ,1886                ,0.25093             ,0.00132             ,0.5011              
2950                ,0.76243             ,0.74507             ,0.06648             ,0.06864             ,391                 ,3048                ,1002                ,1886                ,0.24271             ,0.0012              ,0.50045             
3000                ,0.76253             ,0.74507             ,0.06646             ,0.06864             ,391                 ,3048                ,1002                ,1886                ,0.23455             ,0.00129             ,0.49877             
3050                ,0.76256             ,0.74508             ,0.06646             ,0.06863             ,391                 ,3048                ,1002                ,1887                ,0.22648             ,0.00133             ,0.49719             
3100                ,0.76258             ,0.74485             ,0.06645             ,0.06867             ,391                 ,3048                ,1002                ,1886                ,0.21849             ,0.00114             ,0.4959              
3150                ,0.76271             ,0.74506             ,0.06644             ,0.06864             ,391                 ,3048                ,1002                ,1886                ,0.21058             ,0.00124             ,0.49472             
3200                ,0.76279             ,0.74503             ,0.06642             ,0.06864             ,391                 ,3048                ,1002                ,1887                ,0.20278             ,0.00133             ,0.4935              
3250                ,0.76279             ,0.74491             ,0.06642             ,0.06866             ,391                 ,3048                ,1002                ,1886                ,0.19509             ,0.00123             ,0.49234             
3300                ,0.76287             ,0.74503             ,0.06641             ,0.06864             ,391                 ,3048                ,1002                ,1886                ,0.1875              ,0.0012              ,0.4913              
3350                ,0.76293             ,0.74509             ,0.0664              ,0.06863             ,391                 ,3048                ,1002                ,1887                ,0.18004             ,0.00113             ,0.49005             
3400                ,0.76294             ,0.74511             ,0.0664              ,0.06863             ,391                 ,3048                ,1002                ,1887                ,0.1727              ,0.00137             ,0.48923             
3450                ,0.76297             ,0.74511             ,0.0664              ,0.06863             ,391                 ,3048                ,1002                ,1886                ,0.1655              ,0.00133             ,0.4885              
3500                ,0.76301             ,0.74493             ,0.06639             ,0.06865             ,391                 ,3048                ,1002                ,1886                ,0.15843             ,0.00123             ,0.48773             
3550                ,0.7631              ,0.74513             ,0.06638             ,0.06863             ,391                 ,3048                ,1002                ,1886                ,0.15151             ,0.00133             ,0.48673             
3600                ,0.76314             ,0.7452              ,0.06638             ,0.06862             ,391                 ,3048                ,1002                ,1886                ,0.14475             ,0.00122             ,0.48642             
3650                ,0.76318             ,0.74516             ,0.06637             ,0.06862             ,391                 ,3048                ,1002                ,1886                ,0.13815             ,0.00128             ,0.48546             
3700                ,0.7632              ,0.74518             ,0.06637             ,0.06862             ,391                 ,3048                ,1002                ,1886                ,0.1317              ,0.00138             ,0.48438             
3750                ,0.76324             ,0.74515             ,0.06636             ,0.06863             ,391                 ,3048                ,1002                ,1886                ,0.12543             ,0.00137             ,0.48384             
3800                ,0.76325             ,0.74519             ,0.06636             ,0.06862             ,391                 ,3048                ,1002                ,1887                ,0.11933             ,0.00146             ,0.48337             
3850                ,0.76326             ,0.74516             ,0.06636             ,0.06863             ,391                 ,3048                ,1002                ,1886                ,0.11341             ,0.00148             ,0.48257             
3900                ,0.7633              ,0.74509             ,0.06635             ,0.06863             ,391                 ,3048                ,1002                ,1886                ,0.10769             ,0.00148             ,0.48223             
3950                ,0.76297             ,0.74497             ,0.0664              ,0.06865             ,391                 ,3048                ,1002                ,1887                ,0.10215             ,0.00161             ,0.48133             
4000                ,0.76334             ,0.74514             ,0.06635             ,0.06863             ,391                 ,3048                ,1002                ,1886                ,0.09682             ,0.00162             ,0.4811              
